tanggal,id,text,rt,fav,place,sent_score,sentiment
2022-08-22 23:30:07,1561858284616790016,kasus kebocoran data pribadi masyarakat kembali terjadi tersebar isu bahwa 26 juta riwayat pencarian sekaligus nam co 2zqoj6s9bd,0,0,,-2,-1
2022-08-22 23:29:47,1561858200315366912,kasus kebocoran data pribadi masyarakat kembali terjadi tersebar isu bahwa 26 juta riwayat pencarian sekaligus nam co qpkbjsppkw,0,0,,-2,-1
2022-08-22 23:21:42,1561856165062926080, indihome apakah ada kompensasi dari pihak terkait bagi pelanggan indihome atas data yang bocor gugatan,0,0,,-2,-1
2022-08-22 23:15:15,1561854544249848064, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 23:09:11,1561853015669501952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 23:07:24,1561852568933765120,26 juta data pribadi diretas negara gagal menjaga privasi rakyat serba serbi mmc kasus kebocoran data pribadi co t9z2n2dw2u,1,2,,-2,-1
2022-08-22 22:59:11,1561850497899713024, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 22:32:52,1561843875768966912, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 22:24:52,1561841861802701056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 22:14:07,1561839157626155008, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 22:09:47,1561838068402834944, imanlagi yg kacamataan data user indihome bocor oy malah ikut acara pa ai ,0,0,,-1,-1
2022-08-22 22:02:00,1561836108442246912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 21:54:57,1561834332922073088, eritlvx secgron indihome kmrn pln_123 bocor data pelanggan skrg indihome kok ga ada sanksi sama sekali ya ,2,0,,-3,-1
2022-08-22 21:54:31,1561834224511885056, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 21:54:07,1561834124033531904, mdlapan indonesian police data leak sebanyak 188 000 data polisi bocor ga di jual tapi gratis katanya saya pikir linux aja yg ,42,0,,0,0
2022-08-22 21:53:39,1561834007847124992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 21:29:57,1561828042141445888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 20:52:31,1561818620920943104, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 20:10:08,1561807957415064064, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 19:50:35,1561803036711723008, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 19:36:29,1561799488532279040, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 19:33:53,1561798832316228096, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 19:32:13,1561798415243099904, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 19:16:34,1561794477966077952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 19:00:06,1561790333922337024, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 18:57:12,1561789601953779968, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 18:56:03,1561789311573701120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 18:52:44,1561788478899162880, kompastv telkom bantah data pelanggan indihome bocor yang dijual di forum hacker hasil fabrikasi co azbfmkpn3i co ,1,0,,-2,-1
2022-08-22 18:38:16,1561784835945168896, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 18:36:26,1561784375896722944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 18:22:41,1561780916539731968, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:59:38,1561775116534829056, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:56:58,1561774445878190080, demengeluh indihome lgi sibuk urus data yg bocor,0,0,,-1,-1
2022-08-22 17:53:01,1561773452113362944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:53:01,1561773450640773120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:51:38,1561773102476194048,indihomo lg kenapa bro indihome down kah udh data bocor skrg malah down gajelas bgt bang pengguna terbanyak co auq7q8myln,0,0,,-1,-1
2022-08-22 17:42:25,1561770782770216960, d14bl0_i7 gawat 26 juta data pengguna indihome bocor ada nama dan nik co urf1dlfgxi novumbaruperkarakm50 novumbaruperka ,7,0,,-2,-1
2022-08-22 17:39:11,1561769970463550976,bangsat emang indihome udah data bocor mahal tiap tengah malem jaringan bapuk,0,0,,-4,-1
2022-08-22 17:34:52,1561768884289434112, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:34:49,1561768867973586944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:33:49,1561768619859578880, mediakomando 26 juta data pengguna indihome bocor ada nama dan nik co qtm0uua3m4,2,0,,-1,-1
2022-08-22 17:32:59,1561768407904570880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:31:40,1561768078727589888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:27:21,1561766989231558912, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:22:38,1561765803841961984, d14bl0_i7 gawat 26 juta data pengguna indihome bocor ada nama dan nik co urf1dlfgxi novumbaruperkarakm50 novumbaruperka ,7,0,,-2,-1
2022-08-22 17:21:49,1561765597473411072, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:20:42,1561765319386927104, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:19:42,1561765065615101952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:07:12,1561761919773523968, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:05:46,1561761557943442944, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:04:25,1561761219014708992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 17:03:24,1561760963551890944, oposisicerdas data indihome diduga bocor christina aryani tagih komitmen penyelesaian ruu pdp co jkudk8qcli,24,0,,-2,-1
2022-08-22 17:02:17,1561760684597473024, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:57:21,1561759440159706880, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:54:42,1561758774578228992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:53:00,1561758345618661120, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:51:03,1561757854146605056,telkom pastikan keamanan data pelanggan tidak bocor pt telkom indonesia persero tbk telkom tegaskan bahwa tida co 4jeuguwwtv,0,0,,-1,-1
2022-08-22 16:49:23,1561757436729470976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:44:43,1561756260919554048, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:44:18,1561756155289800960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:41:48,1561755528740879872, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:36:34,1561754211972366080, banyusadewa hah bentarr ini klinik si dokter pakenya indihome gue nyambung juga jdi data gue bocor juga ,0,0,,-1,-1
2022-08-22 16:34:38,1561753723113979904, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:33:34,1561753456360460032, cnnindonesia data pelanggan indihome diduga bocor dijajakan di situs bjorka co p6kjhg0pip,814,0,,-2,-1
2022-08-22 16:31:35,1561752958387098112, oposisicerdas data indihome diduga bocor christina aryani tagih komitmen penyelesaian ruu pdp co jkudk8qcli,24,0,,-2,-1
2022-08-22 16:31:19,1561752889689014016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:30:18,1561752632225459968, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 16:30:08,1561752592765424128, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 16:28:52,1561752271104655104, d14bl0_i7 gawat 26 juta data pengguna indihome bocor ada nama dan nik co urf1dlfgxi novumbaruperkarakm50 novumbaruperka ,7,0,,-2,-1
2022-08-22 16:21:39,1561750454945861888, bisnismudaid setelah pln sekarang data pelanggan indihome yang bocor kenapa sih bocor melulu co heqebht26v,1,0,,-3,-1
2022-08-22 16:20:48,1561750241493192960, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:14:18,1561748608260911104, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:11:17,1561747849645552128, oposisicerdas data indihome diduga bocor christina aryani tagih komitmen penyelesaian ruu pdp co jkudk8qcli,24,0,,-2,-1
2022-08-22 16:06:00,1561746517504864000, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 16:03:12,1561745815156462080, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 16:01:49,1561745466953502976, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:47,1561745457683910912, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:47,1561745457621204992, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:46,1561745453883982080, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:46,1561745453116441088, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:46,1561745452449553920, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:46,1561745452357530112, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:46,1561745452021726976, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:46,1561745451510104064, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745450864099072, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745450750844928, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745450625122048, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745449979100928, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745449853263872, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745449706462976, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745449706343936, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745449379401984, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745449110880000, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745448947225088, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745448896826880, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745448611758080, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745448414707968, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745448330739968, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745447743472128, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:45,1561745446804094976, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745445772303872, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745445528997888, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745445336251904, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745445071749120, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745445034103040, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745444618780928, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745444249666048, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745444224507904, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745443939385088, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745442857033984, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745442840396032, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:44,1561745442651741952, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745442374881024, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745442177555968, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745440848101120, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745439908433920, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745439833062912, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745439711437056, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:43,1561745439162076928, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:42,1561745437639314944, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:01:42,1561745437475814912, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 16:00:53,1561745229577096960, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 15:48:31,1561742116727860992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:47:07,1561741765240975104, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:46:37,1561741641873993984, mediamonitor21 telkom bantah data pelanggan indihome bocor yang dijual di forum hacker hasil fabrikasi co db599hbsis,2,0,,-2,-1
2022-08-22 15:46:37,1561741640926384128, mediamonitor21 telkom bantah data pelanggan indihome bocor yang dijual di forum hacker hasil fabrikasi co db599hbsis,2,0,,-2,-1
2022-08-22 15:46:08,1561741517076673024,telkom bantah data pelanggan indihome bocor yang dijual di forum hacker hasil fabrikasi co db599hbsis,2,0,,-2,-1
2022-08-22 15:46:03,1561741497577312000,telkom bantah data pelanggan indihome bocor yang dijual di forum hacker hasil fabrikasi co azbfmkpn3i co czzavh1qzd,1,4,,-2,-1
2022-08-22 15:43:48,1561740931321118976, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:37:23,1561739317260587008, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:34:33,1561738604686103040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:33:12,1561738263198454016, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:32:34,1561738103995662080, d14bl0_i7 gawat 26 juta data pengguna indihome bocor ada nama dan nik co urf1dlfgxi novumbaruperkarakm50 novumbaruperka ,7,0,,-2,-1
2022-08-22 15:29:22,1561737300773548032, azelaasesh hoax alle kalau udh gini siapa yg dirugikan kabar data indihome bocor hoax sudah dikonfirmasi oleh telkom kabar bereda ,54,0,,-2,-1
2022-08-22 15:28:33,1561737094078217984, mandira33916433 kebocoran data indihome yang baru baru viral ini ternyata tidak benar ya telkom indonesia sudah tegaskan data indihom ,1,0,,0,0
2022-08-22 15:26:33,1561736588534885888, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:25:49,1561736407105753088, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:18:59,1561734685423996928, d14bl0_i7 gawat 26 juta data pengguna indihome bocor ada nama dan nik co urf1dlfgxi novumbaruperkarakm50 novumbaruperka ,7,0,,-2,-1
2022-08-22 15:18:35,1561734583569489920, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 15:17:21,1561734273194896896, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:10:29,1561732549050659072, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 15:07:14,1561731729169460992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 15:00:09,1561729947386854912,oh yaampun ada release resmi ya dari telkom dugaan ada data indihome yg bocor ternyata hoaks guis jadi menurut sum co zxiip0rhj5,0,0,,-1,-1
2022-08-22 14:59:03,1561729668197191936, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 14:58:05,1561729425770615040, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 14:55:44,1561728835460076032, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 14:55:31,1561728781752176896, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 14:54:14,1561728459159781120,pt telkom indonesia persero tbk menegaskan tak ada kebocoran data pelanggan indihome sepe yang banyak dibicara co bohb1cjge0,0,1,,0,0
2022-08-22 14:53:21,1561728236022685952, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 14:52:54,1561728122214810112, secgron selama ini udah ketahuan mencuri browsing history milik pengguna melalui kerjasama antara telkom dan anak usahanya di bidang ,295,0,,-2,-1
2022-08-22 14:52:00,1561727897286868992, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 14:49:01,1561727144606064896, hahahiheho halo min met pagi indihome kalau keluar asep gini ngaruh ya soalnya terus min takutnya data bocor mohon info ,2745,0,,-1,-1
2022-08-22 14:47:55,1561726867865882880,nih jangan sampai terkecoh ya tenang aja langsung di konfirmasi pihak telkom indonesia bahwa kabar data user indi co mz2gqsj1yy,0,0,,0,0
2022-08-22 14:46:34,1561726528395682048,telkom dengan tegas menepis kabar bahwa data indihome bocor itu hoaks ya tidak valid pasti lah telkom punya firew co jtrrcx2buq,0,0,,1,1
